area	bbox_area	convex_area	solidity	perimeter	euler_number	centroid_0	centroid_1	eccentricity	equivalent_diameter	feret_diameter_max	major_axis_length	minor_axis_length	orientation	mean_intensity	max_intensity	total_area	entropy	obj_intensity_sum	total_intensity_sum	distance_bin_0	distance_bin_1	distance_bin_2	distance_bin_3	distance_bin_4	distance_bin_5	distance_bin_6	distance_bin_7	distance_bin_8	distance_bin_9	patchID	patchsize	object_size	celltype
489	675	528	0.926136364	86.76955262	1	40.06543967	40.12883436	0.368483169	24.95223712	27.65863337	25.98566287	24.15716662	0.282381227	127.3783231	179	489	5.904053426	62288	193797	5911	102	90	77	68	55	42	31	24	0	109	80	4.5	4.5um
440	576	456	0.964912281	76.18376618	1	40.25227273	40.32272727	0.20860796	23.66908109	25	23.94902121	23.42212706	0.780426407	131.8590909	191	440	4.934297846	58018	123814	5960	92	84	75	63	48	38	26	14	0	110	80	4.5	4.5um
457	600	473	0.966173362	77.59797975	1	39.82713348	39.59080963	0.281716246	24.12199146	25.70992026	24.63401034	23.63627781	0.490601403	129.7899344	185	457	5.015414906	59314	130378	5943	94	85	75	63	54	42	28	16	0	111	80	4.5	4.5um
481	625	500	0.962	80.76955262	1	39.73180873	40.01247401	0.210574134	24.74728714	26.41968963	25.08399894	24.5215628	0.565908938	108.1392931	161	481	4.533407886	52015	95524	5919	96	88	80	69	58	44	29	17	0	112	80	4.5	4.5um
536	729	559	0.958855098	86.08326112	1	39.87126866	39.65298507	0.192313486	26.12386641	27.89265136	26.40137439	25.90855427	-0.253868716	120.4347015	176	536	4.639879032	64553	113700	5864	106	94	83	72	62	48	36	35	0	113	80	4.5	4.5um
505	676	529	0.95463138	85.01219331	1	40.3960396	40.46732673	0.176496701	25.35716802	27.20294102	25.59159324	25.18983675	-0.443215401	96.44950495	143	505	4.625751955	48707	92716	5895	101	91	80	69	60	46	35	23	0	114	80	4.5	4.5um
526	784	580	0.906896552	92.63351365	0	39.52471483	39.96197719	0.368760976	25.87902627	29.41088234	26.97510544	25.07401481	0.750334038	121.0019011	176	528	5.646827493	63800	172073	5872	116	90	79	68	59	49	35	22	10	115	80	4.5	4.5um
513	702	536	0.957089552	85.84062043	1	39.90643275	39.53216374	0.29436634	25.55722768	27.89265136	26.21317896	25.0517427	0.850064008	101.7192982	152	513	4.689160509	52182	96673	5887	104	92	81	70	61	48	35	22	0	116	80	4.5	4.5um
446	625	466	0.957081545	77.84062043	1	39.84977578	40.2690583	0.251608487	23.82991475	25.70992026	24.26294566	23.48238489	1.020558768	130.2130045	189	446	4.65618416	58075	114519	5954	96	83	74	64	52	40	37	0	0	117	80	4.5	4.5um
477	676	509	0.937131631	82.84062043	1	40.14255765	40.03563941	0.336426278	24.644173	26.68332813	25.45382543	23.97011701	0.612763076	112.60587	157	477	4.95780724	53713	117571	5923	100	87	76	67	55	42	31	19	0	118	80	4.5	4.5um
504	675	541	0.931608133	88.42640687	1	40.36507937	40.44642857	0.387129039	25.33204947	28.65309756	26.47177331	24.40765124	1.020313796	123.3492063	178	504	4.9505096	62168	124200	5896	104	89	77	68	57	47	36	26	0	119	80	4.5	4.5um
492	675	510	0.964705882	81.84062043	1	40.07723577	40.2398374	0.318301478	25.02866069	27.29468813	25.73541772	24.39690683	-0.707207223	125.0203252	181	492	5.362162025	61510	148264	5908	99	88	78	70	57	46	33	21	0	120	80	4.5	4.5um
433	576	455	0.951648352	77.9411255	1	39.83371824	39.90531178	0.224686497	23.48004946	25.07987241	23.817699	23.20870675	0.474932565	131.9006928	186	433	5.277603463	57113	142455	5967	92	80	72	63	49	39	38	0	0	121	80	4.5	4.5um
652	961	716	0.910614525	111.0538239	1	40.35736196	39.77300613	0.356414483	28.81236164	31.95309062	30.13747831	28.1582883	1.085901861	107.7361963	167	652	5.708982123	70244	158518	5748	133	108	93	84	75	60	44	30	25	122	80	4.5	4.5um
473	625	491	0.963340122	80.18376618	1	40.26215645	40.4397463	0.356094996	24.5406256	26.92582404	25.43460287	23.76735854	0.953718087	127.0866808	173	473	4.933054747	60112	121149	5927	96	85	76	67	58	46	45	0	0	123	80	4.5	4.5um
494	729	527	0.937381404	88.42640687	1	40.21255061	40.3097166	0.40622663	25.07948036	27.78488798	26.34244654	24.07099952	0.643925738	121.7651822	177	494	5.053729402	60152	122791	5906	105	88	78	70	59	45	49	0	0	124	80	4.5	4.5um
557	812	605	0.920661157	98.91168825	1	40.12028725	39.74506284	0.307979959	26.63070458	29.41088234	27.44291637	26.10899427	0.959144538	103.8779174	157	557	5.083995171	57860	117746	5843	120	97	85	72	62	49	39	33	0	125	80	4.5	4.5um
512	650	552	0.927536232	89.56244584	1	40.39648438	39.71289063	0.239002862	25.53230595	28.42534081	26.01452746	25.26059687	-0.324384095	123.0058594	181	512	5.869300126	62979	177076	5888	105	87	77	68	60	47	34	34	0	126	80	4.5	4.5um
508	729	552	0.920289855	90.63351365	1	40.16338583	40.21456693	0.307470463	25.43237481	28.60069929	26.19069858	24.92195895	-0.649732464	103.1948819	145	508	5.775420072	52423	154235	5892	111	89	78	66	56	47	36	25	0	127	80	4.5	4.5um
463	625	493	0.939148073	83.18376618	1	40.44276458	39.96760259	0.273963583	24.27982515	26.2488095	24.80402945	23.85502893	0.517707312	129.2051836	176	463	5.397585862	59822	140420	5937	98	85	74	64	52	42	30	18	0	128	80	4.5	4.5um
491	702	538	0.912639405	89.84062043	1	40.09164969	39.85539715	0.300773558	25.00321212	28.16025568	25.70519393	24.51492994	-0.539517553	105.9959267	150	491	4.764220659	52044	106329	5909	106	88	75	66	56	43	32	25	0	129	80	4.5	4.5um
426	600	452	0.942477876	79.01219331	1	40.37793427	39.59859155	0.316419104	23.28948359	25.63201124	23.98103411	22.74887652	0.761321033	126.8098592	184	426	4.779266436	54021	112914	5974	95	83	69	60	51	37	31	0	0	130	80	4.5	4.5um
545	754	573	0.95113438	89.254834	1	39.75045872	39.73394495	0.384963146	26.34227689	29.61418579	27.46148141	25.34507847	-0.068030951	93.24770642	151	545	4.674799779	50820	102755	5855	105	93	84	75	61	52	39	36	0	131	80	4.5	4.5um
475	624	502	0.946215139	86.18376618	1	39.91578947	40.38947368	0.40877922	24.5924538	27.31300057	25.80758756	23.55286393	0.49304479	104.8821053	145	475	4.909825446	49819	105428	5925	100	87	77	65	56	45	29	16	0	132	80	4.5	4.5um
506	702	536	0.944029851	85.01219331	1	40.02964427	40.08102767	0.327717772	25.38226171	27.65863337	26.16758239	24.72249512	-0.312939539	115.7509881	170	506	4.690189711	58570	117459	5894	102	89	80	70	57	46	35	27	0	133	80	4.5	4.5um
535	784	588	0.909863946	92.53300859	1	39.01308411	38.32897196	0.28731696	26.09948575	29.15475947	26.80327849	25.67313333	0.193219632	91.04672897	141	662	5.452267355	58421	137063	5738	154	124	106	87	72	57	39	23	0	134	80	4.5	4.5um
726	1020	786	0.923664122	111.6040764	1	39.80853994	39.73829201	0.336861199	30.40348515	34.23448554	31.46159626	29.62280179	0.237982906	80.40633609	130	727	5.064044499	58424	118024	5813	114	98	90	79	64	53	43	30	16	135	80	4.5	4.5um
512	675	536	0.955223881	84.42640687	1	39.56445313	40.31445313	0.325994099	25.53230595	28.16025568	26.29445355	24.85803498	0.125557318	99.59375	155	512	4.76243056	50992	107858	5888	101	88	80	72	60	47	37	27	0	136	80	4.5	4.5um
494	650	512	0.96484375	81.01219331	1	40.18218623	40.14777328	0.287727741	25.07948036	27.20294102	25.64433143	24.55989027	-0.436758965	116.5182186	165	494	4.832142528	57560	116294	5906	97	88	79	68	58	48	34	22	0	137	80	4.5	4.5um
570	783	607	0.939044481	94.66904756	1	39.53157895	39.92280702	0.467313129	26.93968338	30.87069808	28.74300744	25.41145928	-0.457896336	95.87894737	153	570	5.266695907	54651	127536	5830	114	98	83	74	66	56	41	38	0	138	80	4.5	4.5um
535	780	573	0.933682373	90.66904756	1	39.60934579	39.78878505	0.394365432	26.09948575	30.41381265	27.36495034	25.14712241	-0.00055054	89.32149533	132	535	4.7545223	47787	103993	5865	110	96	83	71	59	49	37	30	0	139	80	4.5	4.5um
548	783	588	0.931972789	91.53300859	1	39.90693431	39.60583942	0.501717486	26.41467907	30.08321791	28.5002175	24.65358702	-0.516482106	130.9087591	178	548	5.80805215	71738	230272	5852	112	96	84	73	62	48	36	37	0	140	80	4.5	4.5um
596	837	661	0.901664145	105.254834	1	40.18288591	40.11241611	0.431483396	27.54724612	32.01562119	29.21216759	26.35290627	1.19631689	82.45973154	127	596	4.810784449	49146	103714	5804	123	97	86	76	64	56	44	50	0	141	80	4.5	4.5um
521	702	554	0.940433213	87.21930009	1	40.40882917	39.87332054	0.208940636	25.7557334	28.63564213	26.09402532	25.5180865	-0.551604744	115.8944338	165	521	4.844033012	60381	119047	5879	104	90	82	70	60	50	36	29	0	142	80	4.5	4.5um
619	928	689	0.898403483	107.5330086	1	40.24394184	40.48788368	0.505589245	28.07374713	33.24154028	30.43927526	26.2622248	-0.400332878	85.76575121	137	619	5.638908314	53089	140171	5781	126	105	87	78	67	55	42	31	28	143	80	4.5	4.5um
545	784	579	0.941278066	91.254834	1	39.84954128	40.08990826	0.191596822	26.34227689	28.44292531	26.66189825	26.16795239	-0.643392115	102.1045872	164	545	4.883751759	55647	114637	5855	110	97	82	71	61	49	39	36	0	144	80	4.5	4.5um
585	870	633	0.924170616	100.6690476	0	39.88547009	40.45470085	0.331977885	27.29185105	30.59411708	28.26174763	26.65894392	-0.005759052	102.4290598	156	590	5.456840978	60223	145352	5810	126	100	86	76	67	52	42	28	13	145	80	4.5	4.5um
572	812	622	0.919614148	96.08326112	1	39.53671329	40.14160839	0.43772148	26.98690459	31.78049716	28.70376051	25.80785589	-0.377927611	98.5541958	157	572	5.658851209	56373	148356	5828	114	98	86	73	64	54	41	42	0	146	80	4.5	4.5um
505	650	526	0.960076046	83.59797975	1	40.10891089	40.11683168	0.246967436	25.35716802	27.20294102	25.77592478	24.97748406	-0.409826486	113.5960396	169	505	4.755125738	57366	114598	5895	99	88	80	71	58	47	35	27	0	147	80	4.5	4.5um
498	675	520	0.957692308	84.42640687	1	39.53614458	40.00803213	0.284664886	25.18081201	27.65863337	25.74952658	24.6841938	-0.112864146	112.3534137	151	498	5.085667637	55952	125627	5902	102	90	79	66	58	44	33	26	0	148	80	4.5	4.5um
547	702	578	0.946366782	89.59797975	1	35.6928702	38.69104205	0.462241709	26.39056708	30	28.08878364	24.90784039	-0.744262831	121.5374771	174	635	5.544987316	74608	168409	5765	137	116	101	82	66	51	39	43	0	149	80	4.5	4.5um
634	930	704	0.900568182	109.1898628	1	39.83438486	39.61514196	0.203381148	28.41186146	31.57530681	28.88444907	28.28075374	-0.581024647	78.32334385	124	634	4.708177781	49657	98141	5766	132	105	93	78	69	59	45	30	23	150	80	4.5	4.5um
504	702	531	0.949152542	85.49747468	1	39.74801587	40.17460317	0.339975507	25.33204947	27.65863337	26.15145848	24.59372829	0.048338345	106.015873	156	504	4.654922635	53432	109556	5896	104	89	77	68	59	47	34	26	0	151	80	4.5	4.5um
618	840	672	0.919642857	102.4264069	1	39.78317152	40.44660194	0.491880008	28.05106127	33.61547263	30.18042849	26.27698239	-0.591540883	79.39644013	124	619	4.979748571	49116	110819	5781	120	99	87	78	70	60	44	33	28	152	80	4.5	4.5um
492	650	519	0.947976879	83.01219331	1	40.01422764	39.83739837	0.304681868	25.02866069	27.20294102	25.67383267	24.45314916	0.102839601	117.2418699	172	492	4.534994107	57683	116881	5908	99	87	78	69	57	44	33	25	0	153	80	4.5	4.5um
531	756	569	0.933216169	90.66904756	1	39.91525424	39.55743879	0.248955761	26.00173452	28.63564213	26.49613269	25.66189818	0.263456898	96.32768362	141	531	4.623398022	51150	106649	5869	106	91	80	71	61	50	39	33	0	154	80	4.5	4.5um
604	870	672	0.898809524	100.8050865	1	39.93708609	40.44701987	0.17952416	27.73151069	31.04834939	28.10240281	27.64583894	-0.991929374	78.71688742	123	606	4.759294771	47638	100582	5794	119	97	87	77	68	59	47	52	0	155	80	4.5	4.5um
531	756	573	0.926701571	91.63351365	1	39.85875706	39.53295669	0.326525206	26.00173452	29.12043956	26.82102075	25.35092022	0.125040101	105.6478343	161	531	4.666535259	56099	115493	5869	109	93	81	71	60	48	37	32	0	156	80	4.5	4.5um
577	837	631	0.914421553	95.42640687	1	40.46967071	39.82842288	0.371068828	27.10459772	31.40063694	28.28009877	26.26105146	0.070614817	90.8457539	134	578	5.325973228	52475	139296	5822	114	100	89	74	61	50	40	28	22	157	80	4.5	4.5um
486	650	507	0.958579882	81.01219331	1	40.50411523	39.5781893	0.304149014	24.87557876	26.92582404	25.49812618	24.2901389	0.040190599	115.9382716	168	486	4.716628022	56346	133965	5914	97	88	78	68	55	44	32	24	0	158	80	4.5	4.5um
499	676	526	0.948669202	83.84062043	1	39.5511022	39.75150301	0.32472557	25.20608127	27.20294102	25.94534178	24.53931911	-0.775400854	119.6312625	163	499	4.805534067	59696	120996	5901	101	88	78	68	59	45	32	28	0	159	80	4.5	4.5um
543	729	582	0.932989691	91.59797975	1	39.99815838	40.19337017	0.193284628	26.29389801	28.3019434	26.60709737	26.10536009	1.302799188	82.3572744	130	545	4.765920326	44817	97258	5855	109	92	81	70	60	52	40	26	15	160	80	4.5	4.5um
535	756	564	0.94858156	88.91168825	1	39.53831776	39.74018692	0.127189566	26.09948575	28.46049894	26.26192154	26.04863344	0.269756069	92.93084112	145	541	4.828264797	50079	111251	5859	114	93	83	72	63	50	37	29	0	161	80	4.5	4.5um
472	598	486	0.971193416	78.76955262	1	39.97881356	40.08262712	0.387711508	24.51467041	26.68332813	25.55610902	23.55712983	0.100399193	127.4364407	181	472	4.700790236	60150	139310	5928	94	84	76	67	56	43	31	21	0	162	80	4.5	4.5um
480	650	499	0.961923848	81.01219331	1	40.02708333	40.32291667	0.301100199	24.72154893	26.68332813	25.3293574	24.15388544	-0.132906235	125.2625	185	480	5.118413276	60126	152798	5920	97	86	78	68	54	44	31	22	0	163	80	4.5	4.5um
478	624	493	0.969574037	79.59797975	1	40.23012552	40.33472803	0.305364601	24.66999194	26.68332813	25.29198312	24.08392436	-0.207852699	136.8138075	194	478	5.215070918	65397	156581	5922	96	86	78	66	56	43	31	22	0	164	80	4.5	4.5um
483	650	509	0.94891945	83.18376618	1	39.76397516	40.40993789	0.311139166	24.79868343	26.92582404	25.47656279	24.21201732	-0.55239695	125.7846791	177	483	4.751208907	60754	125389	5917	99	86	78	66	57	44	31	22	0	165	80	4.5	4.5um
479	650	500	0.958	81.18376618	1	39.66805846	39.94780793	0.232618395	24.69578389	27.20294102	25.07490788	24.38705517	-1.484662288	124.1962422	172	487	5.738214605	60077	171493	5913	104	86	78	68	56	44	31	20	0	166	80	4.5	4.5um
479	625	497	0.963782696	79.59797975	1	39.88308977	41.05845511	0.233797274	24.69578389	26.2488095	25.05170018	24.3574015	0.030470271	135.2045929	194	493	4.822298283	65971	142646	5907	107	90	78	66	56	43	32	21	0	167	80	4.5	4.5um
643	870	684	0.94005848	102.4974747	1	40.30171073	40.3748056	0.472534318	28.61281229	32.64965543	30.56715479	26.9392086	-0.757665754	72.9222395	120	643	5.039845212	46889	112068	5757	122	106	91	79	70	61	49	35	30	168	80	4.5	4.5um
477	625	497	0.959758551	80.18376618	1	39.71907757	40.39622642	0.197918952	24.644173	26.07680962	24.90632959	24.41364225	0.626587455	137.7316562	197	478	4.739270688	65775	152801	5922	97	85	76	67	55	44	30	24	0	169	80	4.5	4.5um
481	702	508	0.946850394	82.66904756	1	39.68399168	40.02286902	0.252371449	24.74728714	27.45906044	25.20301969	24.38720882	-1.546511561	134.7588358	185	481	5.003010953	64819	141878	5919	101	87	78	66	56	41	31	21	0	170	80	4.5	4.5um
534	702	567	0.941798942	88.21930009	1	39.71535581	39.68539326	0.254588383	26.0750823	28.17800561	26.56355209	25.68827004	-0.80125896	130.9344569	195	534	5.019871513	69919	137198	5866	105	91	81	72	61	49	38	37	0	171	80	4.5	4.5um
510	702	542	0.94095941	87.01219331	1	40.04313725	39.87254902	0.265840988	25.48238937	27.65863337	26.01236761	25.07636179	-1.401465202	112.6470588	172	510	4.906179275	57450	120717	5890	103	89	80	70	60	47	37	24	0	172	80	4.5	4.5um
526	729	556	0.946043165	86.254834	1	39.99619772	40.4904943	0.311797606	25.87902627	27.89265136	26.58399705	25.25874606	-0.604245668	128.0760456	192	526	5.295489091	67368	145860	5874	105	92	81	71	62	50	35	30	0	173	80	4.5	4.5um
546	756	568	0.961267606	87.49747468	1	39.71062271	39.67948718	0.337087865	26.36643304	28.7923601	27.22793796	25.63437366	-0.653535197	102.8369963	162	546	4.837884248	56149	116189	5854	107	95	84	74	61	50	39	36	0	174	80	4.5	4.5um
633	899	686	0.922740525	107.118795	1	39.65244866	39.66508689	0.432778339	28.38944578	32.69556545	30.19019482	27.21647166	0.13570639	110.5845182	163	633	5.741998303	70000	170864	5767	130	105	91	79	69	56	45	35	23	175	80	4.5	4.5um
563	780	594	0.947811448	89.84062043	1	40.18117229	39.62877442	0.437781216	26.77375326	30.41381265	28.27814454	25.42435761	-0.393889908	99.23623446	153	563	5.128631627	55870	130054	5837	108	96	87	74	64	53	40	41	0	176	80	4.5	4.5um
523	729	556	0.940647482	89.84062043	1	40.43212237	40.30783939	0.308711555	25.80512123	28.16025568	26.51752314	25.22229343	-0.877933747	114.875717	174	523	5.27234842	60080	136660	5877	107	92	80	70	60	50	35	29	0	177	80	4.5	4.5um
492	624	512	0.9609375	82.18376618	1	39.58333333	39.55487805	0.321191862	25.02866069	26.92582404	25.74140658	24.3774761	-0.075571802	126.5203252	184	492	4.625082698	62248	124386	5908	98	88	78	68	58	45	30	27	0	178	80	4.5	4.5um
489	675	512	0.955078125	82.08326112	1	40.02658487	40.17586912	0.354331902	24.95223712	27.29468813	25.82652472	24.15089273	0.132721047	117.0388548	172	489	4.839145316	57232	128466	5911	99	86	78	68	59	47	32	20	0	179	80	4.5	4.5um
588	840	633	0.928909953	99.63351365	1	40.36904762	39.73469388	0.333416686	27.36174067	31.04834939	28.37271394	26.74921499	0.882346784	123.622449	187	588	6.05136936	72690	198424	5812	119	102	88	75	66	55	40	28	15	180	80	4.5	4.5um
499	625	522	0.955938697	82.52691193	1	40.17835671	40.22845691	0.282198484	25.20608127	26.92582404	25.76535401	24.71814805	-0.692934145	125.8677355	173	499	5.513953462	62808	163372	5901	96	88	80	70	58	45	34	28	0	181	80	4.5	4.5um
507	728	532	0.953007519	83.49747468	1	39.54832347	39.59960552	0.209252529	25.40733062	28.16025568	25.74175765	25.17187725	-1.492501857	119.4852071	186	507	4.765953863	60579	128773	5893	103	92	80	69	58	46	34	25	0	182	80	4.5	4.5um
504	650	530	0.950943396	85.01219331	1	40.4484127	40.20833333	0.440744952	25.33204947	28.3019434	26.78872204	24.0464243	0.5031161	109.2599206	161	504	4.550312645	55067	114147	5896	102	88	78	70	58	48	36	24	0	183	80	4.5	4.5um
640	930	706	0.906515581	104.9116882	1	39.8625	39.7109375	0.538248232	28.54598586	33.24154028	31.23158028	26.32154971	-0.959535592	77.2125	122	642	5.017061038	49512	121730	5758	127	103	92	83	71	62	50	35	19	184	80	4.5	4.5um
494	648	522	0.946360153	83.35533906	1	40.49392713	40.43927126	0.379171088	25.07948036	28.16025568	26.11412878	24.16409757	0.35597262	110.6174089	168	494	4.80017402	54645	112961	5906	98	86	77	66	56	46	35	30	0	185	80	4.5	4.5um
634	960	684	0.926900585	102.9472222	0	39.52523659	39.53943218	0.518049572	28.41186146	32.984845	30.82508785	26.36625725	-1.005040314	85.43375394	135	634	5.24183976	54165	141855	5766	124	102	90	81	72	60	47	33	25	186	80	4.5	4.5um
519	702	549	0.945355191	86.84062043	1	40.28709056	39.99807322	0.305050333	25.70625067	28.16025568	26.39991166	25.14159233	-0.925741888	117.5780347	183	519	5.117766538	61023	143037	5881	103	91	81	71	61	49	36	27	0	187	80	4.5	4.5um
499	676	516	0.967054264	82.66904756	1	39.96593186	39.77154309	0.276003264	25.20608127	27.20294102	25.74390017	24.74392209	-1.001498936	120.0460922	184	499	4.882177012	59903	121155	5901	101	89	79	69	57	48	33	23	0	188	80	4.5	4.5um
525	728	566	0.927561837	90.9766594	1	39.72761905	40.51047619	0.428314308	25.85441473	29.54657341	27.29689664	24.66628982	0.823911167	122.8628571	173	525	4.92528314	64503	148564	5875	108	90	80	70	58	48	38	33	0	189	80	4.5	4.5um
607	870	647	0.938176198	96.91168825	1	40.45963756	40.32948929	0.490604185	27.80029503	31.38470965	29.8647277	26.02360233	-0.797391963	95.45469522	147	607	5.106261695	57941	145367	5793	117	102	88	78	68	60	47	31	16	190	80	4.5	4.5um
486	625	504	0.964285714	81.35533906	1	39.82304527	39.58024691	0.306255743	24.87557876	26.92582404	25.52403045	24.29758226	-0.579051003	128.6255144	190	486	4.690703422	62512	123039	5914	96	86	78	69	58	45	33	21	0	191	80	4.5	4.5um
475	675	511	0.929549902	87.59797975	1	40.26526316	39.89684211	0.446872843	24.5924538	27.80287755	26.10078905	23.34970027	-0.803894215	85.85894737	142	475	4.560688196	40783	93373	5925	106	85	74	65	54	44	47	0	0	192	80	4.5	4.5um
493	676	515	0.957281553	81.84062043	1	40.01014199	40.34685598	0.240790927	25.05408341	26.92582404	25.45561435	24.70663402	-0.923968434	125.4584178	191	493	4.963004068	61851	129418	5907	99	90	79	68	56	46	33	22	0	193	80	4.5	4.5um
492	650	517	0.951644101	83.35533906	1	40.06300813	40.1097561	0.273056294	25.02866069	26.92582404	25.53626443	24.56583674	-0.747580316	127.0081301	185	492	4.92885319	62488	129800	5908	97	88	77	66	56	48	34	26	0	194	80	4.5	4.5um
519	702	538	0.964684015	83.84062043	1	40.29094412	39.77456647	0.287854503	25.70625067	27.89265136	26.2961515	25.18314463	-0.727037175	118.3082852	180	519	4.760205578	61402	130758	5881	101	92	82	72	60	50	35	27	0	195	80	4.5	4.5um
468	600	484	0.966942149	78.76955262	1	40.14529915	40.21367521	0.270761147	24.41057367	26	24.8884864	23.95881584	-0.415483858	139.9380342	193	468	5.522748061	65491	168689	5932	94	86	76	66	56	42	31	17	0	196	80	4.5	4.5um
